id;time;xs;ys;zs;ac;kurt
414;66186638526066;-9.74;-0.23;-0.13;1.58;0.00
415;66186658545597;-9.66;-0.21;-0.13;1.58;0.00
416;66186678565129;-9.71;-0.07;-0.08;1.58;0.00
417;66186698584660;-9.69;-0.15;-0.04;1.57;0.00
418;66186738623722;-9.67;-0.10;-0.10;1.58;0.00
419;66186758643254;-9.73;-0.21;-0.11;1.58;0.00
420;66186778632267;-9.66;-0.13;-0.08;1.58;0.00
421;66186798651799;-9.73;-0.15;-0.09;1.58;0.00
422;66186818671330;-9.70;-0.20;-0.10;1.58;0.00
423;66186838690861;-9.70;-0.25;-0.11;1.58;0.00
424;66186858710392;-9.67;-0.18;-0.09;1.58;0.00
425;66186878729924;-9.73;-0.20;-0.06;1.58;0.00
426;66186898749455;-9.74;-0.14;-0.13;1.58;0.00
427;66186918799504;-9.70;-0.18;-0.10;1.58;0.00
428;66186938819035;-9.68;-0.17;-0.17;1.59;0.00
429;66186958808049;-9.72;-0.26;-0.08;1.58;0.00
430;66186978888615;-9.73;-0.16;-0.06;1.58;0.00
431;66187018927678;-9.71;-0.17;-0.05;1.58;0.00
432;66187038947209;-9.73;-0.12;-0.14;1.59;0.00
433;66187058966740;-9.77;-0.15;-0.08;1.58;0.00
434;66187078986271;-9.71;-0.12;-0.07;1.58;0.00
435;66187099005803;-9.72;-0.23;-0.11;1.58;0.00
436;66187119025334;-9.72;-0.21;-0.11;1.58;0.00
437;66187139075383;-9.64;-0.24;-0.09;1.58;0.00
438;66187159094914;-9.69;-0.16;-0.06;1.58;0.00
439;66187179114445;-9.67;-0.16;-0.09;1.58;0.00
440;66187219153508;-9.67;-0.17;-0.08;1.58;0.00
441;66187239203556;-9.66;-0.16;-0.12;1.58;0.00
442;66187259223088;-9.66;-0.18;-0.05;1.58;0.00
443;66187279303654;-9.64;-0.16;-0.10;1.58;0.00
444;66187299323185;-9.68;-0.18;-0.10;1.58;0.00
445;66187319342717;-9.77;-0.23;-0.10;1.58;0.00
446;66187339362248;-9.70;-0.18;-0.07;1.58;0.00
447;66187359381779;-9.67;-0.17;-0.12;1.58;0.00
448;66187379431828;-9.73;-0.26;-0.10;1.58;0.00
449;66187399481877;-9.67;-0.20;-0.14;1.59;0.00
450;66187419562443;-9.72;-0.11;-0.09;1.58;0.00
451;66187439581974;-9.70;-0.17;-0.12;1.58;0.00
452;66187459601506;-9.66;-0.13;-0.10;1.58;0.00
